"locusTag","baseMean","log2FoldChange","lfcSE","pvalue","padj","abs_log2","name","chromosome","mutant","comparedTo"
"Bcen2424_6618",436.621955603659,1.14533733790052,0.642055694846323,0.00238184537228693,0.0225344295889491,1.14533733790052,"dihydropyrimidinase","3","A244T","WT"
"Bcen2424_6654",294.830115715692,0.763863849039976,0.81094557816202,0.00874818517754186,0.0523511695080065,0.763863849039976,"Hsp20/alpha crystallin family protein","3","A244T","WT"
"Bcen2424_6730",39.5405530904272,-0.661790951252497,0.378989593565155,0.00504295318066791,0.0367099185795738,0.661790951252497,"arsenic transporter","3","A244T","WT"
"Bcen2424_6742",48.9397179425003,-0.647544669168457,0.362495220591686,0.00513243888706391,0.0370364440931108,0.647544669168457,"galactose mutarotase","3","A244T","WT"
"Bcen2424_6766",549.295409871619,-0.667993540822373,0.86813018226381,0.0105989956513657,0.0592388371676744,0.667993540822373,"hypothetical protein","3","A244T","WT"
"BCEN2424_RS01620",59.5552000546299,0.590081488193864,0.335489803625056,0.00621689581452119,0.0419462186452848,0.590081488193864,"tRNA-Ala","1","A244T","WT"
"BCEN2424_RS01635",153.908810638738,0.82834025548207,0.310880735546509,0.000494123587437212,0.00875110951043526,0.82834025548207,"tRNA-Tyr","1","A244T","WT"
"BCEN2424_RS01640",3774.44810498998,0.765234035637441,0.301996224430679,0.000752828391119063,0.0106983031677901,0.765234035637441,"tRNA-Gly","1","A244T","WT"
"BCEN2424_RS02710",59.5552000546299,0.590081488193864,0.335489803625056,0.00621689581452119,0.0419462186452848,0.590081488193864,"tRNA-Ala","1","A244T","WT"
"BCEN2424_RS05455",71.4968693442337,0.64846187677374,0.391903779159318,0.00632880561848601,0.0424037276099022,0.64846187677374,"tRNA-Asn","1","A244T","WT"
"BCEN2424_RS05460",71.4968693442337,0.64846187677374,0.391903779159318,0.00632880561848601,0.0424037276099022,0.64846187677374,"tRNA-Asn","1","A244T","WT"
"BCEN2424_RS10215",118.518695435291,0.804396245239464,0.298732215186671,0.000475759233662153,0.00860961180169298,0.804396245239464,"tRNA-Asp","1","A244T","WT"
"BCEN2424_RS11070",59.5552000546299,0.590081488193864,0.335489803625056,0.00621689581452119,0.0419462186452848,0.590081488193864,"tRNA-Ala","1","A244T","WT"
"BCEN2424_RS11245",198.058279004909,1.12688812457698,0.518986502978648,0.00117849640134768,0.0143856625751661,1.12688812457698,"tRNA-Leu","1","A244T","WT"
"BCEN2424_RS12390",34.5943900148768,0.808580550781876,0.458582107929123,0.00381003305132819,0.030911287702745,0.808580550781876,"tRNA-Leu","1","A244T","WT"
"BCEN2424_RS14950",92.2612453427956,-1.47401344103693,0.449528148474692,4.59152063381864e-05,0.002168466939988,1.47401344103693,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS24600",109.136651260122,-1.05388114946639,0.252256660960418,1.88368838665242e-06,0.00026832302271686,1.05388114946639,"DUF2964 family protein","2","A244T","WT"
"BCEN2424_RS24650",198.058279004909,1.12688812457698,0.518986502978648,0.00117849640134768,0.0143856625751661,1.12688812457698,"tRNA-Leu","2","A244T","WT"
"BCEN2424_RS26155",59.5552000546299,0.590081488193864,0.335489803625056,0.00621689581452119,0.0419462186452848,0.590081488193864,"tRNA-Ala","2","A244T","WT"
"BCEN2424_RS30095",410.972630772546,0.628788337940572,0.610427020061386,0.0117317374994688,0.0636318049807792,0.628788337940572,"hypothetical protein","3","A244T","WT"
"BCEN2424_RS30720",59.5552000546299,0.590081488193864,0.335489803625056,0.00621689581452119,0.0419462186452848,0.590081488193864,"tRNA-Ala","3","A244T","WT"
"BCEN2424_RS34435",319.707176344575,-0.852330484232003,0.212680603185453,4.61661513285931e-06,0.000536358346135595,0.852330484232003,"cytochrome bd-I oxidase subunit CydX","1","A244T","WT"
"BCEN2424_RS34675",6864.55069434941,0.582621000666907,0.28134004616419,0.00333427100863069,0.0283643307005991,0.582621000666907,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS34705",172.767037576816,1.51077809082329,0.461847160184115,4.67897934264546e-05,0.00219195088721189,1.51077809082329,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS34885",95.9959779439889,0.767512482091319,0.362811875491285,0.00207239909523747,0.0205086309101098,0.767512482091319,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS35140",128.258470289767,1.36939737693364,0.352453665949331,5.19365164994183e-06,0.00059156710655906,1.36939737693364,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS35150",362.141998260454,0.725976779048589,0.362587966446593,0.00276346958183508,0.025082804376375,0.725976779048589,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS35995",594.447532950226,-0.636297736295743,0.54656446182555,0.0104828879312493,0.0590641086252444,0.636297736295743,"DUF2188 domain-containing protein","2","A244T","WT"
"BCEN2424_RS36870",2274.10984083233,-0.793138546699982,0.245139713074535,8.86154741526198e-05,0.00306219055823019,0.793138546699982,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS36905",59.1697798810871,0.595742225306962,0.28028525983298,0.00309809532829767,0.0269817627617409,0.595742225306962,"hypothetical protein","1","A244T","WT"
"BCEN2424_RS36965",75.0234152138817,0.705909463127728,0.319860222699863,0.00193429923258605,0.0196096758151699,0.705909463127728,"hypothetical protein","2","A244T","WT"
"BCEN2424_RS37005",246.719949240007,-1.18770210479913,0.252676004226277,1.54197433453405e-07,6.66066649430521e-05,1.18770210479913,"tRNA-Phe","2","A244T","WT"
"BCEN2424_RS37025",136.912965517252,-0.597649640357777,0.321093689737298,0.00498717187284432,0.0364408571186826,0.597649640357777,"hypothetical protein","2","A244T","WT"
"Bcen2424_0049",405.744357705412,0.585316524481404,0.339016991690192,0.00385495993430644,0.0689393630692149,0.585316524481404,"multidrug ABC transporter ATPase/permease","1","N274Y","WT"
"Bcen2424_0083",435.271611037992,0.781906842907205,0.502208261606926,0.00336666337109189,0.0635799564366989,0.781906842907205,"ABC transporter ATP-binding protein","1","N274Y","WT"
"Bcen2424_0084",307.016449905261,0.595035579632989,0.437896747923429,0.00604195730235994,0.0979203753185354,0.595035579632989,"ABC transporter ATP-binding protein","1","N274Y","WT"
"Bcen2424_0226",1191.80704063808,2.18413043510252,0.37239867959049,2.54717649417608e-10,3.73327476602938e-08,2.18413043510252,"hypothetical protein","1","N274Y","WT"
"Bcen2424_0248",3300.94745988554,-1.78114013864299,0.39052672147927,2.13029104428719e-07,1.77313854575114e-05,1.78114013864299,"aquaporin Z","1","N274Y","WT"
"Bcen2424_0249",459.395427046033,-1.23483782104901,0.317931900412642,4.49939972152171e-06,0.000278302320389902,1.23483782104901,"H-NS histone family protein","1","N274Y","WT"
"Bcen2424_0278",827.354182626157,1.02281668357754,0.211930918482166,8.09479067606176e-08,7.3750106402714e-06,1.02281668357754,"branched-chain amino acid ABC transporter substrate-binding protein","1","N274Y","WT"
"Bcen2424_0486",1123.51762585921,-0.698552202292375,0.278780090450977,0.000593955873262512,0.0163446959083096,0.698552202292375,"M15 family metallopeptidase","1","N274Y","WT"
"Bcen2424_0487",2169.06275575512,-0.887173285714574,0.274058099166599,5.73520793269808e-05,0.00253380401575772,0.887173285714574,"hypothetical protein","1","N274Y","WT"
"Bcen2424_0492",444.093538161026,-1.88868447133081,0.238105695231881,1.11307866119565e-16,5.00291755585406e-14,1.88868447133081,"peptidase M1","1","N274Y","WT"
"Bcen2424_0646",284.826411324939,0.868447756946254,0.569006914500117,0.00336017106430195,0.0635799564366989,0.868447756946254,"C4-dicarboxylate transporter DctA","1","N274Y","WT"
"Bcen2424_0647",129.661796511335,0.645053202522621,0.40070419545281,0.00401949505433234,0.0713143043587069,0.645053202522621,"allantoicase","1","N274Y","WT"
"Bcen2424_0668",3649.29291780715,-0.946960530098037,0.320106166907771,0.000131737498983049,0.00501793343584019,0.946960530098037,"Glu/Leu/Phe/Val dehydrogenase","1","N274Y","WT"
"Bcen2424_0677",766.505469443294,0.817209675070886,0.25426738166048,6.70256629647284e-05,0.00287826127202674,0.817209675070886,"OsmC family protein","1","N274Y","WT"
"Bcen2424_0786",333.047629093913,-1.450087186807,0.22135738814574,3.08881572868461e-12,6.70867175859375e-10,1.450087186807,"adenylyl-sulfate kinase","1","N274Y","WT"
"Bcen2424_0795",1119.88655841885,0.666679206443262,0.21721587698,0.000129046645318351,0.00494336637918366,0.666679206443262,"hypothetical protein","1","N274Y","WT"
"Bcen2424_0825",2602.1510073026,-0.879407254747286,0.178760797054214,4.8821040306591e-08,4.91270826488114e-06,0.879407254747286,"2-hydroxyacid dehydrogenase","1","N274Y","WT"
"Bcen2424_0826",18349.363386067,-0.842954428420606,0.257989419654199,5.75010404050625e-05,0.00253380401575772,0.842954428420606,"LysR family transcriptional regulator","1","N274Y","WT"
"Bcen2424_0930",525.639684982171,0.980336019976964,0.235437420602767,1.65765398769421e-06,0.000118892587074834,0.980336019976964,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1005",11177.2979065851,-1.08334020494619,0.351394208858339,8.98884625151297e-05,0.0036507711703434,1.08334020494619,"cold-shock protein","1","N274Y","WT"
"Bcen2424_1009",103.510421135042,0.871208513199162,0.32428038765517,0.00031734280778728,0.0101766858145361,0.871208513199162,"DUF2946 domain-containing protein","1","N274Y","WT"
"Bcen2424_1010",458.69847181504,0.605205593409404,0.19563082652611,0.000133639697795735,0.00506179125021824,0.605205593409404,"TonB-dependent receptor","1","N274Y","WT"
"Bcen2424_1036",192.020902518103,0.661041304224404,0.256808361206208,0.000553492342103261,0.0157453391158658,0.661041304224404,"DUF4148 domain-containing protein","1","N274Y","WT"
"Bcen2424_1064",3317.38222303967,-1.00859132784165,0.463056552064613,0.000959555036716479,0.0239873911343871,1.00859132784165,"D-amino acid dehydrogenase","1","N274Y","WT"
"Bcen2424_1166",203.600146753833,-0.603603534269133,0.211148914000836,0.000279450962647124,0.00923558034395544,0.603603534269133,"phospholipase C, phosphocholine-specific","1","N274Y","WT"
"Bcen2424_1323",405.359847715195,-0.6472556003989,0.249691588063808,0.000523078737069273,0.0150067950864725,0.6472556003989,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1324",56.201227314938,-0.931143187246035,0.261998890769897,1.93844841936138e-05,0.000990077215404122,0.931143187246035,"molecular chaperone","1","N274Y","WT"
"Bcen2424_1325",337.35790871943,-0.62238507050535,0.342370976141774,0.00296017474123979,0.0581851256718328,0.62238507050535,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1326",401.510621466304,0.760931234805792,0.415530248430032,0.00245420851173494,0.0521964472748169,0.760931234805792,"integrase family protein","1","N274Y","WT"
"Bcen2424_1359",1053.50042463895,2.42480008808062,0.332386381184417,1.39040837734615e-14,4.46387299050846e-12,2.42480008808062,"sigma-70 family RNA polymerase sigma factor","1","N274Y","WT"
"Bcen2424_1360",405.105107232496,2.2996009422292,0.401636713199767,3.7563526635975e-10,5.38836801233496e-08,2.2996009422292,"DUF4880 domain-containing protein","1","N274Y","WT"
"Bcen2424_1361",219.561210963321,1.57492925979116,0.264878959896203,1.36895717345361e-10,2.14639750312191e-08,1.57492925979116,"TonB-dependent receptor","1","N274Y","WT"
"Bcen2424_1362",92.1281399237092,1.85412663330944,0.251277223148137,9.24679993259701e-15,3.11709625727845e-12,1.85412663330944,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1435",1326.30703142476,-1.13974627166316,0.285223647195732,2.79540456647836e-06,0.000188466175871971,1.13974627166316,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1514",548.600413903242,-0.708550641412277,0.409746791234454,0.00294334223130897,0.0581153899869385,0.708550641412277,"ShlB/FhaC/HecB family hemolysin secretion/activation protein","1","N274Y","WT"
"Bcen2424_1516",663.313111989081,-1.5880116397058,0.557102349859244,0.000143100242381295,0.00538984264879715,1.5880116397058,"collagen-like triple helix repeat-containing protein","1","N274Y","WT"
"Bcen2424_1517",28849.1563363241,-1.34888340128604,0.354499733470191,5.92120131451043e-06,0.000347136863151559,1.34888340128604,"Flp family type IVb pilin","1","N274Y","WT"
"Bcen2424_1518",579.704284587898,-1.37101096541048,0.282127174391383,5.31069896064134e-08,5.26540182244763e-06,1.37101096541048,"prepilin peptidase","1","N274Y","WT"
"Bcen2424_1519",492.523951612845,-1.12559243038135,0.293471002319183,5.72718315426056e-06,0.000344755971660935,1.12559243038135,"pilus assembly protein","1","N274Y","WT"
"Bcen2424_1520",944.721916047577,-1.32109769640234,0.303468318514496,6.14349563310543e-07,4.65387051217942e-05,1.32109769640234,"Flp pilus assembly protein CpaB","1","N274Y","WT"
"Bcen2424_1521",1971.9608393774,-1.27144231798009,0.343415412229914,8.99673413001085e-06,0.000493138061012465,1.27144231798009,"type II and III secretion system protein family protein","1","N274Y","WT"
"Bcen2424_1522",734.65159090268,-0.952530954449392,0.436726474281919,0.000974162045382056,0.0241463254042861,0.952530954449392,"fimbrial protein","1","N274Y","WT"
"Bcen2424_1523",1799.5949122407,-1.11598717009179,0.419229840639562,0.000282425204708137,0.0092883450250842,1.11598717009179,"CpaF family protein","1","N274Y","WT"
"Bcen2424_1524",410.317407972514,-1.02677401740964,0.374871575896102,0.000239449458227631,0.00811240325311905,1.02677401740964,"pilus assembly protein","1","N274Y","WT"
"Bcen2424_1525",580.65965696699,-1.13851895321942,0.363746753136497,7.06512992311233e-05,0.00299113353482766,1.13851895321942,"type II secretion system F family protein","1","N274Y","WT"
"Bcen2424_1526",1271.48907523448,-1.04655088167383,0.397944747020231,0.000318493133620161,0.0101766858145361,1.04655088167383,"pilus assembly protein","1","N274Y","WT"
"Bcen2424_1527",224.613195713633,-1.17420935888934,0.352739484152843,3.60669438224288e-05,0.00170044290385185,1.17420935888934,"DUF3613 domain-containing protein","1","N274Y","WT"
"Bcen2424_1528",932.729044063105,-1.02400539542412,0.304689283073732,3.35238927990898e-05,0.00159167665670045,1.02400539542412,"membrane protein","1","N274Y","WT"
"Bcen2424_1529",1233.45280492648,-1.02430761448532,0.386826147067875,0.000307894873256226,0.00996291979924723,1.02430761448532,"sigma-54-dependent Fis family transcriptional regulator","1","N274Y","WT"
"Bcen2424_1544",761.868790206574,1.14516307821138,0.4467482421427,0.000369448850171173,0.0113736262459089,1.14516307821138,"ROK family protein","1","N274Y","WT"
"Bcen2424_1571",2764.92998563212,-1.11866214357487,0.388599418891725,0.000153682757137885,0.005756273047909,1.11866214357487,"curculin (mannose-binding) lectin","1","N274Y","WT"
"Bcen2424_1572",4917.16589987536,-3.07012553690387,0.39888923974405,6.24630874188391e-16,2.47721256104596e-13,3.07012553690387,"curculin (mannose-binding) lectin","1","N274Y","WT"
"Bcen2424_1573",169.408198011421,-1.97919978471527,0.345728733389942,4.81046810668321e-10,6.50982824866708e-08,1.97919978471527,"DNA methyltransferase","1","N274Y","WT"
"Bcen2424_1624",119.513660241096,-0.825851957201857,0.247227093958169,4.29506453680726e-05,0.00196988606171119,0.825851957201857,"efflux transporter outer membrane subunit","1","N274Y","WT"
"Bcen2424_1625",36.8540360849714,-1.16110365520211,0.363017798145087,6.09828485494432e-05,0.00266978159039186,1.16110365520211,"hypothetical protein","1","N274Y","WT"
"Bcen2424_1626",3016.27408851599,-2.0149792200941,0.51451673479123,3.40800577006889e-06,0.000218826427636233,2.0149792200941,"type 1 fimbrial protein","1","N274Y","WT"
"Bcen2424_1627",578.649070942473,-1.70581548888143,0.444807340419872,5.14235799765781e-06,0.000315179796547354,1.70581548888143,"fimbrial biogenesis outer membrane usher protein","1","N274Y","WT"
"Bcen2424_1628",164.057865758191,-2.15575816040381,0.403521850258472,4.01092353378836e-09,4.74414850259669e-07,2.15575816040381,"molecular chaperone","1","N274Y","WT"
"Bcen2424_1629",281.241291361147,-1.68241855593469,0.388599030279723,6.35770309384238e-07,4.76262602874281e-05,1.68241855593469,"fimbrial protein","1","N274Y","WT"
"Bcen2424_1670",2443.29252302985,-1.36313078924949,0.296480549808939,1.91041482480189e-07,1.6100020936018e-05,1.36313078924949,"chitinase","1","N274Y","WT"
"Bcen2424_1731",218.191830260545,-1.15050517072142,0.240867702163571,9.08101740740016e-08,8.05581833693314e-06,1.15050517072142,"D-glycerate dehydrogenase","1","N274Y","WT"
"Bcen2424_1732",205.72580002677,-0.849120222447891,0.330035736356953,0.000440406559312588,0.0130228992231819,0.849120222447891,"MFS transporter","1","N274Y","WT"
"Bcen2424_1755",110.544588491615,1.1680964963724,0.473562615372259,0.000471103233969142,0.0137496883264933,1.1680964963724,"fimbria/pilus outer membrane usher protein","1","N274Y","WT"
"Bcen2424_1756",2905.67905150489,1.16311801546678,0.488206049619699,0.000563748179725281,0.0157990551930526,1.16311801546678,"OmpW family protein","1","N274Y","WT"
"Bcen2424_1902",156.643159658738,-1.1258508031152,0.302139539057309,8.50899124133864e-06,0.00047411255329839,1.1258508031152,"hypothetical protein","1","N274Y","WT"
"Bcen2424_2046",2497.42475011071,-0.609097755632047,0.219368651479037,0.000354504512829496,0.0111166019790533,0.609097755632047,"acyl-CoA-binding protein","1","N274Y","WT"
"Bcen2424_2048",4097.67783580913,1.99349736596818,0.388022056783957,1.23753667280499e-08,1.36778233574611e-06,1.99349736596818,"isocitrate lyase","1","N274Y","WT"
"Bcen2424_2143",459.883973416412,-0.892598145634699,0.314421835881434,0.000195972806387996,0.00695394031930456,0.892598145634699,"aspartate/glutamate racemase family protein","1","N274Y","WT"
"Bcen2424_2257",423.228337160704,-1.94022172939194,0.355997744626143,2.28071908803964e-09,2.79574692573877e-07,1.94022172939194,"carbonic anhydrase","1","N274Y","WT"
"Bcen2424_2258",348.290347503608,-1.70822299452812,0.279965648889848,4.98951014376846e-11,8.85244141823342e-09,1.70822299452812,"SulP family inorganic anion transporter","1","N274Y","WT"
"Bcen2424_2395",402.679290409976,-0.676914814083304,0.300823963328761,0.00113722745291016,0.0276739568828528,0.676914814083304,"hypothetical protein","1","N274Y","WT"
"Bcen2424_2523",6070.26372377861,0.75924148722122,0.209781991213391,1.7550710423172e-05,0.000917262710643607,0.75924148722122,"NADP-dependent isocitrate dehydrogenase","1","N274Y","WT"
"Bcen2424_2524",9267.08203001817,0.725634070575133,0.154455422228053,1.54247918527611e-07,1.3163790717888e-05,0.725634070575133,"NADP-dependent isocitrate dehydrogenase","1","N274Y","WT"
"Bcen2424_2535",79.2618591661918,-1.15304611542539,0.473485503684946,0.000501862003333036,0.0145216893839971,1.15304611542539,"DUF2917 domain-containing protein","1","N274Y","WT"
"Bcen2424_2540",173.699568587975,-1.13057011284248,0.413102087825206,0.000231839825424613,0.00789426314652901,1.13057011284248,"DUF962 domain-containing protein","1","N274Y","WT"
"Bcen2424_2585",56.5509803789621,1.20118254447363,0.440554654841952,0.000247555695280431,0.00834510248790333,1.20118254447363,"mannitol dehydrogenase family protein","1","N274Y","WT"
"Bcen2424_2598",49.4825821364301,1.21530420424953,0.533217826273467,0.000742599836264827,0.0194809653544648,1.21530420424953,"L-iditol 2-dehydrogenase","1","N274Y","WT"
"Bcen2424_2655",227.510987965366,1.0550490701905,0.570412869740717,0.0017995160821173,0.0408382378126706,1.0550490701905,"MHS family MFS transporter","1","N274Y","WT"
"Bcen2424_2768",54.9448065868493,-1.277205650657,0.268013654618072,9.69454121328678e-08,8.48838920259473e-06,1.277205650657,"hotdog family protein","1","N274Y","WT"
"Bcen2424_2769",81.7103374000956,-0.647475919259749,0.262025445406167,0.000737600172081764,0.0194795130939251,0.647475919259749,"hypothetical protein","1","N274Y","WT"
"Bcen2424_2770",69.2326736945225,-2.74372025128204,0.404972286182139,6.27730866445873e-13,1.5114862505636e-10,2.74372025128204,"hypothetical protein","1","N274Y","WT"
"Bcen2424_2771",1005.71928342462,-3.24611303513109,0.485344630736421,9.68410747912831e-13,2.251388021527e-10,3.24611303513109,"acetoacetyl-CoA reductase","1","N274Y","WT"
"Bcen2424_2772",728.494086530286,-2.84233673327187,0.336236357355591,1.30185196221555e-18,7.31423827438102e-16,2.84233673327187,"acetyl-CoA C-acetyltransferase","1","N274Y","WT"
"Bcen2424_2773",1745.49459050483,-3.06121965718776,0.353161614305573,2.19164371024995e-19,1.47760618945051e-16,3.06121965718776,"TIGR01841 family phasin","1","N274Y","WT"
"Bcen2424_2819",52.2382744989712,1.28233767560513,0.433955355757136,0.000123184422183598,0.00477304238138974,1.28233767560513,"cytochrome bd-I oxidase subunit CydX","1","N274Y","WT"
"Bcen2424_2825",122.514832459959,0.656246158751288,0.394949168672184,0.00365735452672533,0.0664899460165178,0.656246158751288,"GntR family transcriptional regulator","1","N274Y","WT"
"Bcen2424_2967",1784.15910246922,-1.43097874302575,0.257277182645588,1.24697570540194e-09,1.58624720864526e-07,1.43097874302575,"LysR family transcriptional regulator","1","N274Y","WT"
"Bcen2424_2993",47.9726796088916,-1.30943267437912,0.607413949928901,0.000921104372551105,0.0235230518171953,1.30943267437912,"gamma-glutamyl-gamma-aminobutyrate hydrolase family protein","1","N274Y","WT"
"Bcen2424_2994",151.360381045185,-0.855501923035746,0.701627404237432,0.00438056507665619,0.0765123568570363,0.855501923035746,"glutamine synthetase","1","N274Y","WT"
"Bcen2424_2995",199.579178770007,-1.418286035524,0.510613358106626,0.000187417387118252,0.00668554510027117,1.418286035524,"aspartate aminotransferase family protein","1","N274Y","WT"
"Bcen2424_2996",308.812202486819,-1.69862172522632,0.544779966165431,6.36773961491935e-05,0.0027697613215346,1.69862172522632,"polyamine ABC transporter substrate-binding protein","1","N274Y","WT"
"Bcen2424_2997",109.289620251662,-1.41672718275254,0.60301436733849,0.000561293860317948,0.0157990551930526,1.41672718275254,"polyamine ABC transporter ATP-binding protein","1","N274Y","WT"
"Bcen2424_2998",40.5501753958913,-0.898049373040597,0.60521849217128,0.00347434044505485,0.0647071913827619,0.898049373040597,"ABC transporter permease subunit","1","N274Y","WT"
"Bcen2424_2999",45.0919202610776,-0.722827793344914,0.551629770981459,0.00505474241868453,0.0856258125295757,0.722827793344914,"ABC transporter permease subunit","1","N274Y","WT"
"Bcen2424_3000",278.331053260865,-0.917501306868142,0.243828441583744,8.33732458040324e-06,0.000468418686008989,0.917501306868142,"DUF3138 family protein","1","N274Y","WT"
"Bcen2424_3003",89.2213007940718,-1.30821710957428,0.399707779623436,4.2202284458902e-05,0.00194882056042409,1.30821710957428,"DUF799 domain-containing protein","1","N274Y","WT"
"Bcen2424_3004",77.766114965472,-1.43748117219848,0.479830558521713,9.96703272735362e-05,0.00399986515760822,1.43748117219848,"DUF4810 domain-containing protein","1","N274Y","WT"
"Bcen2424_3005",132.593010377341,-1.4833053265227,0.431460750292328,2.28766290710069e-05,0.00114247580145725,1.4833053265227,"CsgG/HfaB family protein","1","N274Y","WT"
"Bcen2424_3011",194.630578824835,0.904739674017587,0.255876414560711,2.16370013857153e-05,0.00108863181598875,0.904739674017587,"chromate transporter","1","N274Y","WT"
"Bcen2424_3176",548.474890458524,-3.37873502266609,0.430830577923964,2.0113426785551e-16,8.47529521176153e-14,3.37873502266609,"fucose-binding lectin II","2","N274Y","WT"
"Bcen2424_3177",778.378181789922,-3.26170656323467,0.461432512365807,7.06214038233324e-14,1.90451801830763e-11,3.26170656323467,"fucose-binding lectin II","2","N274Y","WT"
"Bcen2424_3178",2242.49700128372,-3.53961762134561,0.409407810861903,2.6547527761113e-19,1.62712211059476e-16,3.53961762134561,"hypothetical protein","2","N274Y","WT"
"Bcen2424_3179",3005.63388139974,-0.995413560761247,0.625037334020657,0.00260419459445933,0.0545263352665988,0.995413560761247,"2-isopropylmalate synthase","2","N274Y","WT"
"Bcen2424_3180",385.088825071696,-2.90760271182615,0.404982015447099,3.12015384167636e-14,8.76503216690917e-12,2.90760271182615,"LuxR family transcriptional regulator","2","N274Y","WT"
"Bcen2424_3181",571.633894224282,-3.18143727057774,0.421926936624989,2.0810130370859e-15,7.38431047159638e-13,3.18143727057774,"AraC family transcriptional regulator","2","N274Y","WT"
"Bcen2424_3182",2080.82255200033,-3.60712457259502,0.679283028532563,3.957469260701e-09,4.74414850259669e-07,3.60712457259502,"aspartate aminotransferase family protein","2","N274Y","WT"
"Bcen2424_3183",1691.29821101528,-3.43378535746123,0.697455569782627,3.03248759296938e-08,3.24524307171421e-06,3.43378535746123,"condensation protein","2","N274Y","WT"
"Bcen2424_3187",1864.43974185472,-3.81377203050498,0.669732979192847,4.8278168560272e-10,6.50982824866708e-08,3.81377203050498,"non-ribosomal peptide synthetase","2","N274Y","WT"
"Bcen2424_3188",1640.24782443309,-4.82003604398548,0.515737006383941,3.92969350596376e-22,5.29879872344153e-19,4.82003604398548,"SRPBCC family protein","2","N274Y","WT"
"Bcen2424_3189",279.932187816029,-2.25274799933384,0.374578061764638,7.93964450957864e-11,1.30558739716047e-08,2.25274799933384,"LysR family transcriptional regulator","2","N274Y","WT"
"Bcen2424_3374",92.1027913251299,-0.753196385192324,0.289357479564743,0.000445419720949823,0.0131136234001908,0.753196385192324,"1-aminocyclopropane-1-carboxylate deaminase","2","N274Y","WT"
"Bcen2424_3392",323.02593350407,0.65024342222657,0.437247318814815,0.00462169113325447,0.0797031940054414,0.65024342222657,"trans-aconitate 2-methyltransferase","2","N274Y","WT"
"Bcen2424_3426",7575.06932449476,-1.10972105437595,0.497121347304804,0.000763019602546526,0.0198620778392613,1.10972105437595,"TIGR01244 family phosphatase","2","N274Y","WT"
"Bcen2424_3436",270.901039374583,-0.82207375363298,0.232787616570776,2.36062691450134e-05,0.00117024607776236,0.82207375363298,"hypothetical protein","2","N274Y","WT"
"Bcen2424_3454",107.052280731998,0.802589340747222,0.210380300055551,7.88998916501337e-06,0.00044701098277748,0.802589340747222,"DUF1330 domain-containing protein","2","N274Y","WT"
"Bcen2424_3461",276.221553722374,-0.643585256834407,0.193880483335539,5.71934480898662e-05,0.00253380401575772,0.643585256834407,"LysE family translocator","2","N274Y","WT"
"Bcen2424_3465",680.318223285977,0.602347232684615,0.268725112949257,0.00140928768729503,0.0334556957314898,0.602347232684615,"TonB-dependent siderophore receptor","2","N274Y","WT"
"Bcen2424_3473",380.394660137048,-0.673117265005635,0.233063016467322,0.000203597739274874,0.00714924978224584,0.673117265005635,"CsbD family protein","2","N274Y","WT"
"Bcen2424_3476",570.408004738866,-1.08236053516757,0.258716947215115,1.2516308017237e-06,9.27307128046286e-05,1.08236053516757,"serine hydrolase","2","N274Y","WT"
"Bcen2424_3479",23271.2955881354,-2.34434028293353,0.458576868128642,1.30828831837379e-08,1.42265803910904e-06,2.34434028293353,"hypothetical protein","2","N274Y","WT"
"Bcen2424_3480",17178.42582106,-1.9342003776371,0.446853936250358,5.99825708121342e-07,4.59548286835691e-05,1.9342003776371,"molybdenum cofactor biosynthesis protein MoaA","2","N274Y","WT"
"Bcen2424_3481",3008.87164506985,-1.72997535561629,0.3885837431052,3.55200553576675e-07,2.81736721436934e-05,1.72997535561629,"GNAT family N-acetyltransferase","2","N274Y","WT"
"Bcen2424_3483",368.484151325173,-1.61642895311752,0.306053620385651,5.83730349688510e-09,6.67035596203378e-07,1.61642895311752,"glutathione S-transferase","2","N274Y","WT"
"Bcen2424_3484",1821.07016999664,-1.76664672607769,0.293030485842033,7.29747328192532e-11,1.22998912166851e-08,1.76664672607769,"potassium transporter","2","N274Y","WT"
"Bcen2424_3485",3521.25819866866,-1.77158781621685,0.300426906750235,1.62390499554312e-10,2.48826533635266e-08,1.77158781621685,"acyl-CoA dehydrogenase","2","N274Y","WT"
"Bcen2424_3486",4753.73227713235,-1.72663888882163,0.357225875664621,5.60499456687348e-08,5.47664831447261e-06,1.72663888882163,"YbaK/EbsC family protein","2","N274Y","WT"
"Bcen2424_3487",8744.06025842738,-1.75561339081782,0.399549315986473,4.6139500883466e-07,3.57554614892331e-05,1.75561339081782,"amino acid adenylation domain-containing protein","2","N274Y","WT"
