"locusTag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2","abs_stat","name","chromosome","mutant","comparedTo"
"Bcen2424_0466",4813.80799740104,-0.583196542338961,0.203761406286555,-2.86215408976318,0.00420772283469049,0.0579694738225436,0.583196542338961,2.86215408976318,"tetratricopeptide repeat protein","1","P421L","T41T"
"Bcen2424_4962",74.5134320246861,0.575644827910326,0.201826849318526,2.85217169992004,0.00434216394874524,0.0596686621396628,0.575644827910326,2.85217169992004,"AMP-binding protein","2","P421L","T41T"
"Bcen2424_5620",271.287368926829,0.418021430981078,0.146808099646088,2.8474003272899,0.0044077894622958,0.0604159509717227,0.418021430981078,2.8474003272899,"nucleotidyl transferase AbiEii/AbiGii toxin family protein","2","P421L","T41T"
"Bcen2424_3187",2272.81597142165,-1.86076307083204,0.654228943574822,-2.84420780998239,0.00445219997760127,0.0606052419689284,1.86076307083204,2.84420780998239,"non-ribosomal peptide synthetase","2","P421L","T41T"
"Bcen2424_5717",326.092688662066,0.479223016144478,0.168502571746825,2.84401010130879,0.00445496355330172,0.0606052419689284,0.479223016144478,2.84401010130879,"siderophore-interacting protein","2","P421L","T41T"
"Bcen2424_2389",73.9922418094017,-1.53337223545573,0.539164943562484,-2.8439761408153,0.00445543841014828,0.0606052419689284,1.53337223545573,2.8439761408153,"hypothetical protein","1","P421L","T41T"
"Bcen2424_1454",243.908493522208,0.767714252443978,0.270396218997276,2.83921962848051,0.0045224017982237,0.0613607698531716,0.767714252443978,2.83921962848051,"DUF2069 domain-containing protein","1","P421L","T41T"
"Bcen2424_1908",1054.19109072253,0.486046270030995,0.171344130390757,2.83666717338113,0.0045587105986476,0.0616061931008036,0.486046270030995,2.83666717338113,"YdiU family protein","1","P421L","T41T"
"Bcen2424_1094",1693.63508540562,-0.477278589072187,0.168272857518913,-2.83633733989775,0.00456342171117063,0.0616061931008036,0.477278589072187,2.83633733989775,"DUF4088 family protein","1","P421L","T41T"
"Bcen2424_0862",2224.39851008802,-0.520495491885162,0.18375142777965,-2.83260651726378,0.00461701807375738,0.0621735290984923,0.520495491885162,2.83260651726378,"rubredoxin","1","P421L","T41T"
"Bcen2424_4314",154.920412466268,0.586628574147387,0.207214753894865,2.83101740161334,0.00464001965227776,0.0623270639792211,0.586628574147387,2.83101740161334,"CoA-acylating methylmalonate-semialdehyde dehydrogenase","2","P421L","T41T"
"Bcen2424_4464",1716.82964747928,-0.773633739134835,0.27351500207408,-2.8284874075218,0.00467685409780173,0.0626651797194231,0.773633739134835,2.8284874075218,"cold-shock protein","2","P421L","T41T"
"Bcen2424_0411",264.072822146437,0.484366304276983,0.171564998886206,2.82322331140659,0.00475434435294227,0.0634039178644095,0.484366304276983,2.82322331140659,"sulfur carrier protein ThiS","1","P421L","T41T"
"Bcen2424_0874",2056.02226292858,0.274850645374976,0.0973563844834202,2.82313940511814,0.00475558885154607,0.0634039178644095,0.274850645374976,2.82313940511814,"dTDP-4-dehydrorhamnose reductase","1","P421L","T41T"
"Bcen2424_2191",4610.56512048963,0.37369149816485,0.132722596038535,2.81558309827176,0.00486888034468612,0.0647536982475211,0.37369149816485,2.81558309827176,"acetate--CoA ligase","1","P421L","T41T"
"Bcen2424_5187",277.166547564691,-0.478190239512394,0.170290463324844,-2.80808584447976,0.00498369399092568,0.0661170069462807,0.478190239512394,2.80808584447976,"PAS domain-containing sensor histidine kinase","2","P421L","T41T"
"Bcen2424_5010",121.832374372899,-0.643586377254651,0.229625431668689,-2.8027661072979,0.00506663988152343,0.0670518622744468,0.643586377254651,2.8027661072979,"glyoxalase","2","P421L","T41T"
"Bcen2424_0431",660.898967623153,0.465018291831455,0.166375581994628,2.79499122561429,0.00519011238457825,0.0685171347477615,0.465018291831455,2.79499122561429,"imidazole glycerol phosphate synthase subunit HisF","1","P421L","T41T"
"Bcen2424_5556",453.117472375435,0.612743805236398,0.219627457359832,2.78992350320067,0.00527204962742114,0.0694282417846417,0.612743805236398,2.78992350320067,"hypothetical protein","2","P421L","T41T"
"Bcen2424_2804",179.493300682677,0.591629278281295,0.212156238499218,2.78864898089468,0.00529283972845606,0.069531608462089,0.591629278281295,2.78864898089468,"aminoacyl-tRNA hydrolase","1","P421L","T41T"
"Bcen2424_0970",1076.39493745184,0.752865639139585,0.270183407325063,2.78649842561871,0.00532808769116842,0.0695533884851936,0.752865639139585,2.78649842561871,"carbohydrate ABC transporter permease","1","P421L","T41T"
"Bcen2424_5063",134.286324067697,-0.554306882285692,0.19894140605483,-2.78628211832846,0.00533164471190739,0.0695533884851936,0.554306882285692,2.78628211832846,"helix-turn-helix domain-containing protein","2","P421L","T41T"
"Bcen2424_0409",928.103378934687,0.364988241728049,0.131000015862811,2.78616944680588,0.00533349836493361,0.0695533884851936,0.364988241728049,2.78616944680588,"ABC transporter ATP-binding protein/permease","1","P421L","T41T"
"Bcen2424_1470",118.276844241937,-0.584399240145598,0.20980849216296,-2.7853936421777,0.00534627758131118,0.0695533884851936,0.584399240145598,2.7853936421777,"LysR family transcriptional regulator","1","P421L","T41T"
"Bcen2424_4491",222.363567764826,-0.556654770369268,0.200082594293224,-2.78212491364183,0.00540042499199016,0.0700881243525679,0.556654770369268,2.78212491364183,"extracellular solute-binding protein","2","P421L","T41T"
"Bcen2424_1606",1812.16652856948,0.479910054551508,0.172713647551039,2.77864581841854,0.00545860071839483,0.0706724377347842,0.479910054551508,2.77864581841854,"sugar ABC transporter substrate-binding protein","1","P421L","T41T"
"Bcen2424_5551",249.69058929269,-0.467615217689645,0.168497006549856,-2.7752137991323,0.00551654294608617,0.0712509260800986,0.467615217689645,2.7752137991323,"glycosyltransferase","2","P421L","T41T"
"Bcen2424_3895",103.271967412077,-0.898426225311889,0.323824824369825,-2.7744204820006,0.00553001512579454,0.0712536481316405,0.898426225311889,2.7744204820006,"multidrug efflux RND transporter permease subunit","2","P421L","T41T"
"Bcen2424_5661",236.80945549502,-0.591162875437074,0.213374850481703,-2.77053679992042,0.00559639758909476,0.0719364694885314,0.591162875437074,2.77053679992042,"hypothetical protein","2","P421L","T41T"
"Bcen2424_1517",29424.794406992,-0.895138835952698,0.323502783607232,-2.76702050588688,0.00565711966677011,0.0725434462280567,0.895138835952698,2.76702050588688,"Flp family type IVb pilin","1","P421L","T41T"
"Bcen2424_3289",302.220458030853,0.514499717702501,0.186297388739769,2.76171191224363,0.00574991890265659,0.0734729938706155,0.514499717702501,2.76171191224363,"MFS transporter","2","P421L","T41T"
"Bcen2424_2746",1372.97099190366,0.346701094880556,0.125556633303456,2.76131245127143,0.0057569570853395,0.0734729938706155,0.346701094880556,2.76131245127143,"EcsC family protein","1","P421L","T41T"
"Bcen2424_2198",6183.13934731645,0.629814032686189,0.228161656189698,2.76038508487399,0.00577332650047296,0.0735073063673962,0.629814032686189,2.76038508487399,"energy transducer TonB","1","P421L","T41T"
"Bcen2424_3062",3217.52024485345,-0.844915658682184,0.306215400640485,-2.7592200030271,0.00579395143172847,0.0735955107391893,0.844915658682184,2.7592200030271,"flagellar export chaperone FliS","1","P421L","T41T"
"Bcen2424_5697",252.479097939147,0.776258236145794,0.28151831777697,2.75739867400307,0.00582632674200591,0.0736609099380955,0.776258236145794,2.75739867400307,"DNA-binding protein","2","P421L","T41T"
"Bcen2424_2801",12323.1964198371,-0.705984231329573,0.256033703278852,-2.75738788405005,0.00582651902544027,0.0736609099380955,0.705984231329573,2.75738788405005,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase","1","P421L","T41T"
"Bcen2424_5495",516.064330791291,0.598639539350761,0.217300142174684,2.75489713609816,0.00587105903654613,0.0740497657355923,0.598639539350761,2.75489713609816,"GNAT family N-acetyltransferase","2","P421L","T41T"
"Bcen2424_0530",268.767167715214,0.582795979966566,0.211736035804366,2.7524647741353,0.00591485093941349,0.0740617921515535,0.582795979966566,2.7524647741353,"CYTH domain-containing protein","1","P421L","T41T"
"Bcen2424_3013",268.427122200866,-0.478505864723967,0.17389651122404,-2.7516702972119,0.0059292182409782,0.0740617921515535,0.478505864723967,2.7516702972119,"pyrimidine permease","1","P421L","T41T"
"Bcen2424_2706",666.782713203769,-0.350826997679345,0.127502678415186,-2.75152649371763,0.00593182213892472,0.0740617921515535,0.350826997679345,2.75152649371763,"lactoylglutathione lyase","1","P421L","T41T"
"Bcen2424_5320",167.387815248485,0.425295264874588,0.154568921366832,2.75149273937969,0.0059324334893256,0.0740617921515535,0.425295264874588,2.75149273937969,"PIN domain-containing protein","2","P421L","T41T"
"Bcen2424_0070",3672.52587382769,-0.314138143586312,0.114189540961134,-2.75102378853799,0.00594093288987894,0.0740617921515535,0.314138143586312,2.75102378853799,"winged helix-turn-helix transcriptional regulator","1","P421L","T41T"
"Bcen2424_1611",345.214564214513,-0.391078221236196,0.142222135090101,-2.74977042770761,0.00596370304829932,0.0741735566632229,0.391078221236196,2.74977042770761,"methyl-accepting chemotaxis protein","1","P421L","T41T"
"Bcen2424_2218",2266.30919006294,0.46799729474571,0.170251282532264,2.74886208071309,0.00598025436070573,0.0742076366745309,0.46799729474571,2.74886208071309,"DUF2863 family protein","1","P421L","T41T"
"Bcen2424_2920",3108.13812915569,0.293542598379311,0.106914701565979,2.74557749383193,0.00604044997362252,0.0747818841204465,0.293542598379311,2.74557749383193,"cell division protein","1","P421L","T41T"
"Bcen2424_2908",12840.6401221503,0.398512140327709,0.145406597948686,2.74067439820263,0.00613132336651602,0.0757324148236565,0.398512140327709,2.74067439820263,"ferritin","1","P421L","T41T"
"Bcen2424_2387",1047.90663302998,-0.348799285725496,0.127436892989005,-2.73703538704126,0.00619956237941278,0.076399652900424,0.348799285725496,2.73703538704126,"serine protease inhibitor ecotin","1","P421L","T41T"
"Bcen2424_3338",1064.43689035013,-0.543922791911697,0.198897269128272,-2.73469210661164,0.00624386492022404,0.0767695336758897,0.543922791911697,2.73469210661164,"GNAT family N-acetyltransferase","2","P421L","T41T"
"Bcen2424_0339",22501.8957466484,-0.498318889802091,0.182588725136525,-2.72918762880615,0.00634905681730001,0.0778846627382487,0.498318889802091,2.72918762880615,"50S ribosomal protein L7/L12","1","P421L","T41T"
"Bcen2424_3714",85.6861611251515,-0.639238429659374,0.234521216859207,-2.7257168379914,0.00641620163762055,0.0785290464668229,0.639238429659374,2.7257168379914,"GGDEF domain-containing protein","2","P421L","T41T"
"Bcen2424_4792",552.47733388833,-0.376852006860028,0.138536590052325,-2.72023446453888,0.00652356423648218,0.0795328682533282,0.376852006860028,2.72023446453888,"LysR family transcriptional regulator","2","P421L","T41T"
"Bcen2424_5047",151.674517746996,0.492197071746537,0.180962783325013,2.71988009193328,0.00653055927979582,0.0795328682533282,0.492197071746537,2.71988009193328,"DUF971 domain-containing protein","2","P421L","T41T"
"BCEN2424_RS05690",294.325321189171,-0.746693299802403,0.274744233027953,-2.71777606238757,0.00657223031909133,0.0795328682533282,0.746693299802403,2.71777606238757,"tRNA-Gly","1","P421L","T41T"
"BCEN2424_RS05695",294.325321189171,-0.746693299802403,0.274744233027953,-2.71777606238757,0.00657223031909133,0.0795328682533282,0.746693299802403,2.71777606238757,"tRNA-Gly","1","P421L","T41T"
"BCEN2424_RS05700",294.325321189171,-0.746693299802403,0.274744233027953,-2.71777606238757,0.00657223031909133,0.0795328682533282,0.746693299802403,2.71777606238757,"tRNA-Gly","1","P421L","T41T"
"Bcen2424_2673",1009.42277908672,0.522418934677801,0.192368412602534,2.71572098355465,0.00661316255797698,0.079848364997776,0.522418934677801,2.71572098355465,"gamma-glutamyltransferase family protein","1","P421L","T41T"
"Bcen2424_4460",359.999727721764,-0.528623900156318,0.194905223679044,-2.71221001765872,0.00668362318065799,0.0805181779140703,0.528623900156318,2.71221001765872,"hypothetical protein","2","P421L","T41T"
"Bcen2424_4812",95.8620803733914,0.470617429885724,0.173576913081679,2.71129046789921,0.00670218855664741,0.0805612060735269,0.470617429885724,2.71129046789921,"M15 family metallopeptidase","2","P421L","T41T"
"Bcen2424_3986",297.000252249463,-0.51783801754316,0.191063234607643,-2.71029650788947,0.00672230837296571,0.0806226850177338,0.51783801754316,2.71029650788947,"formate dehydrogenase subunit gamma","2","P421L","T41T"
"Bcen2424_5181",416.237118588395,0.805133625749783,0.297806658099956,2.70354474573079,0.00686042104778248,0.0819463808099817,0.805133625749783,2.70354474573079,"ImmA/IrrE family metallo-endopeptidase","2","P421L","T41T"
"Bcen2424_3996",138.401014432536,-0.66252741787047,0.245070912217522,-2.70341107345461,0.00686318097236028,0.0819463808099817,0.66252741787047,2.70341107345461,"winged helix-turn-helix transcriptional regulator","2","P421L","T41T"
"Bcen2424_2615",927.13630179997,0.488600107529286,0.180848772525321,2.70170541224368,0.00689848535128285,0.0819701194032405,0.488600107529286,2.70170541224368,"carboxypeptidase regulatory-like domain-containing protein","1","P421L","T41T"
"Bcen2424_0667",337.625694660277,-0.320272913640476,0.118551817544914,-2.70154368168281,0.00690184136140225,0.0819701194032405,0.320272913640476,2.70154368168281,"LysR family transcriptional regulator","1","P421L","T41T"
"Bcen2424_4172",412.23016856116,-1.19789763393506,0.443484173808808,-2.70110570947113,0.00691093692344462,0.0819701194032405,1.19789763393506,2.70110570947113,"protocatechuate 3,4-dioxygenase subunit beta","2","P421L","T41T"
"Bcen2424_4056",147.897437703567,-0.398428881094891,0.147775206422148,-2.6961821995816,0.00701392902936754,0.0830084596361053,0.398428881094891,2.6961821995816,"chemotaxis response regulator protein-glutamate methylesterase","2","P421L","T41T"
"Bcen2424_1584",130.662763032231,-1.08487837861936,0.402992213573212,-2.69205791595838,0.00710126123099811,0.0837856970106921,1.08487837861936,2.69205791595838,"hypothetical protein","1","P421L","T41T"
"Bcen2424_3135",1359.73443780227,-0.42354310281939,0.157356749537053,-2.69161064946666,0.00711079058940547,0.0837856970106921,0.42354310281939,2.69161064946666,"DUF3592 domain-containing protein","1","P421L","T41T"
"Bcen2424_2652",12519.9412789505,-0.460266383728125,0.17111820665326,-2.68975693896075,0.00715040783383159,0.0840681428690966,0.460266383728125,2.68975693896075,"recombinase RecA","1","P421L","T41T"
"Bcen2424_2625",1532.22026605684,0.388960904755046,0.144683633560234,2.68835455112561,0.00718051100188736,0.0842377415134078,0.388960904755046,2.68835455112561,"phosphoribosylaminoimidazolesuccinocarboxamide synthase","1","P421L","T41T"
"Bcen2424_0016",382.796890570162,-0.390642468365976,0.145491755650752,-2.68498009814178,0.00725341251919027,0.0848703786563331,0.390642468365976,2.68498009814178,"hypothetical protein","1","P421L","T41T"
"Bcen2424_4690",1881.67916695604,1.34713244438627,0.501905195794961,2.68403765426768,0.00727389134144364,0.0848703786563331,1.34713244438627,2.68403765426768,"universal stress protein","2","P421L","T41T"
"Bcen2424_0524",3135.00668689282,0.435056055373322,0.16211215895745,2.68367319373935,0.00728182478328114,0.0848703786563331,0.435056055373322,2.68367319373935,"redox-regulated ATPase YchF","1","P421L","T41T"
"Bcen2424_3828",36.7956397871044,-0.658097527906935,0.245409460349226,-2.68163063873104,0.00732643022355958,0.0852054320155533,0.658097527906935,2.68163063873104,"glycosyltransferase family 4 protein","2","P421L","T41T"
"Bcen2424_2216",14926.9462177949,-0.861217975902968,0.321559593661331,-2.67825309174265,0.00740072735678879,0.0858684536072787,0.861217975902968,2.67825309174265,"DUF3563 family protein","1","P421L","T41T"
"Bcen2424_0700",1155.42680181725,-0.258785140778503,0.0966620326096838,-2.67721600500027,0.00742367576603602,0.0858684536072787,0.258785140778503,2.67721600500027,"Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha","1","P421L","T41T"
"Bcen2424_1151",187.626767859112,-0.536261804633405,0.20033178799265,-2.67686825943509,0.00743138487388509,0.0858684536072787,0.536261804633405,2.67686825943509,"LysR family transcriptional regulator","1","P421L","T41T"
"Bcen2424_4735",161437.979638468,0.674502506592182,0.252250042054191,2.67394407984788,0.00749649505912799,0.086434909769731,0.674502506592182,2.67394407984788,"porin","2","P421L","T41T"
"Bcen2424_2702",3536.39575068451,0.369100779389214,0.138227008131803,2.67025080248621,0.00757946092645925,0.087204375926907,0.369100779389214,2.67025080248621,"glycine--tRNA ligase subunit beta","1","P421L","T41T"
"Bcen2424_5730",1041.49773942134,0.555706719397516,0.208360865385213,2.66703979353386,0.00765226106775543,0.0878538434124998,0.555706719397516,2.66703979353386,"aldo/keto reductase","2","P421L","T41T"
"Bcen2424_2326",898.870438321829,0.527640801248747,0.1979646609958,2.66532823886149,0.00769132103904556,0.0881140041424132,0.527640801248747,2.66532823886149,"electron transport complex subunit RsxB","1","P421L","T41T"
"Bcen2424_5751",133.126934234863,0.449576088471869,0.168752727512493,2.66411153821846,0.00771919634107246,0.0882451956182603,0.449576088471869,2.66411153821846,"MFS transporter","2","P421L","T41T"
"Bcen2424_3123",528.555186022718,-0.432121947353459,0.162328982534541,-2.66201352713777,0.00776747568506801,0.0884689873514718,0.432121947353459,2.66201352713777,"16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB","1","P421L","T41T"
"Bcen2424_0890",120.777494389344,-0.443895534603784,0.166763269307754,-2.66183036856033,0.00777170333703605,0.0884689873514718,0.443895534603784,2.66183036856033,"glycosyltransferase family 4 protein","1","P421L","T41T"
"Bcen2424_1917",1778.00052095503,0.441066629669946,0.165839380061583,2.65960129316788,0.00782332016258869,0.088688291847414,0.441066629669946,2.65960129316788,"glucose-6-phosphate isomerase","1","P421L","T41T"
"Bcen2424_1675",331.62262052131,-0.518086355661976,0.194800589197114,-2.65957283700891,0.00782398107866634,0.088688291847414,0.518086355661976,2.65957283700891,"bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase","1","P421L","T41T"
"Bcen2424_3643",1268.26695529454,-0.457467042030222,0.172203814653148,-2.6565441825528,0.00789461052686048,0.0893005102333081,0.457467042030222,2.6565441825528,"hypothetical protein","2","P421L","T41T"
"Bcen2424_2660",618.141883186201,-0.31050436870378,0.116967864562753,-2.65461261402438,0.00793995321511425,0.0896247240016992,0.31050436870378,2.65461261402438,"PAAR domain-containing protein","1","P421L","T41T"
"Bcen2424_1585",308.073680392633,-0.555339601993315,0.209559312500948,-2.65003542608398,0.00804833311684794,0.090536756992711,0.555339601993315,2.65003542608398,"phospholipase D family protein","1","P421L","T41T"
"Bcen2424_0800",6786.20109820693,0.373290599071692,0.140876143433077,2.64977866354656,0.00805445185976472,0.090536756992711,0.373290599071692,2.64977866354656,"Tol-Pal system protein TolB","1","P421L","T41T"
"Bcen2424_5364",4688.73824581323,-0.788494228679996,0.297712245508886,-2.64851124055111,0.0080847160611682,0.0906020736021706,0.788494228679996,2.64851124055111,"PAS domain-containing methyl-accepting chemotaxis protein","2","P421L","T41T"
"Bcen2424_3797",651.579172854455,0.497408748620795,0.187834400511154,2.64812381154462,0.00809398759148369,0.0906020736021706,0.497408748620795,2.64812381154462,"ABC transporter ATP-binding protein","2","P421L","T41T"
"Bcen2424_5146",257.355718279721,-0.442474079230651,0.167264954471463,-2.64534839727075,0.00816068458481997,0.0911324584118905,0.442474079230651,2.64534839727075,"lytic transglycosylase domain-containing protein","2","P421L","T41T"
"Bcen2424_1037",598.18009421409,0.28963437252542,0.109523061521675,2.64450581002159,0.0081810302189461,0.0911324584118905,0.28963437252542,2.64450581002159,"phosphoglycolate phosphatase","1","P421L","T41T"
"Bcen2424_3184",1277.93893933613,-2.24079493926445,0.847488463408704,-2.64404182005227,0.00819225338041003,0.0911324584118905,2.24079493926445,2.64404182005227,"DUF3050 domain-containing protein","2","P421L","T41T"
"Bcen2424_4417",1680.64297212989,0.967352078576103,0.366147239718853,2.64197561428808,0.00824239901245059,0.0915008468882169,0.967352078576103,2.64197561428808,"peptidoglycan-associated lipoprotein Pal","2","P421L","T41T"
"Bcen2424_0445",922.159676607015,0.416793225293958,0.158084128024562,2.63652797091179,0.00837592944323489,0.0927555420502417,0.416793225293958,2.63652797091179,"ClpXP protease specificity-enhancing factor","1","P421L","T41T"
"Bcen2424_0494",162.652660822828,-0.388996502810558,0.14757296080256,-2.63596054924318,0.00838994852715754,0.0927555420502417,0.388996502810558,2.63596054924318,"hypothetical protein","1","P421L","T41T"
"Bcen2424_4822",794.211195423148,-0.291008981042741,0.110559010762154,-2.63215977636403,0.00848439520931638,0.0936070953997062,0.291008981042741,2.63215977636403,"2-dehydropantoate 2-reductase","2","P421L","T41T"
"Bcen2424_3825",30.571281180313,-0.719378789226833,0.273470350485376,-2.63055496857347,0.00852455827237946,0.0937584727197031,0.719378789226833,2.63055496857347,"glycosyltransferase family 2 protein","2","P421L","T41T"
"BCEN2424_RS34670",4569.51999936156,0.849530641374719,0.323038222874643,2.62981462012434,0.00854314399544519,0.0937584727197031,0.849530641374719,2.62981462012434,"hypothetical protein","1","P421L","T41T"
"Bcen2424_0486",1127.56159887205,-0.759661850426151,0.288928498332914,-2.62923821917643,0.00855763905168152,0.0937584727197031,0.759661850426151,2.62923821917643,"M15 family metallopeptidase","1","P421L","T41T"
"Bcen2424_4660",114.624511101866,0.857914009049837,0.326434433630725,2.628135762235,0.0085854243724203,0.0937584727197031,0.857914009049837,2.628135762235,"hypothetical protein","2","P421L","T41T"
"Bcen2424_3538",114.012653925271,0.408061080734178,0.155286076993408,2.62780210972488,0.00859384932942607,0.0937584727197031,0.408061080734178,2.62780210972488,"TonB-dependent receptor","2","P421L","T41T"
"Bcen2424_5629",26.4828447399456,0.81018775960798,0.308355468980235,2.62744734927958,0.00860281538261932,0.0937584727197031,0.81018775960798,2.62744734927958,"diaminopropionate ammonia-lyase","2","P421L","T41T"
"Bcen2424_0798",6657.79322589953,0.472786613137433,0.180061470903232,2.62569560698256,0.00864721082018569,0.0939291024205946,0.472786613137433,2.62569560698256,"tol-pal system protein YbgF","1","P421L","T41T"
"Bcen2424_4520",105.507884076484,0.854079887871907,0.32547468915587,2.62410539537496,0.00868768969871685,0.0939291024205946,0.854079887871907,2.62410539537496,"DUF3331 domain-containing protein","2","P421L","T41T"
"Bcen2424_0924",29.8800956104182,-0.688425471817132,0.262350365412714,-2.62406904116235,0.00868861707291482,0.0939291024205946,0.688425471817132,2.62406904116235,"hypothetical protein","1","P421L","T41T"
"Bcen2424_2957",34.2119176845685,-0.769174087127061,0.29313493970658,-2.62395908142845,0.00869142261842175,0.0939291024205946,0.769174087127061,2.62395908142845,"alpha/beta hydrolase","1","P421L","T41T"
"Bcen2424_3796",241.409438001338,0.470741241866971,0.179440610693068,2.62338185346555,0.00870616346972416,0.0939291024205946,0.470741241866971,2.62338185346555,"GNAT family N-acetyltransferase","2","P421L","T41T"
"Bcen2424_3482",1605.77138604592,-0.350589886683512,0.133705831996623,-2.62209868820357,0.00873901212969986,0.0939291024205946,0.350589886683512,2.62209868820357,"TetR/AcrR family transcriptional regulator","2","P421L","T41T"
"Bcen2424_1944",3338.71523541338,0.363752997295792,0.138735178307372,2.62192330549276,0.00874351046918825,0.0939291024205946,0.363752997295792,2.62192330549276,"transcription-repair coupling factor","1","P421L","T41T"
"Bcen2424_1738",584.510109582611,-0.545684170580418,0.208169433628584,-2.62134628061691,0.00875832501632568,0.0939291024205946,0.545684170580418,2.62134628061691,"TetR/AcrR family transcriptional regulator","1","P421L","T41T"
"Bcen2424_5278",631.204013249118,0.461772002227049,0.176245479591907,2.62005018963479,0.00879168267912264,0.0940990259659879,0.461772002227049,2.62005018963479,"ammonia-dependent NAD(+) synthetase","2","P421L","T41T"
"Bcen2424_2736",2970.0542357851,0.350322873333864,0.133943986302669,2.61544308933923,0.00891117702124633,0.0951883780022993,0.350322873333864,2.61544308933923,"threonine ammonia-lyase, biosynthetic","1","P421L","T41T"
"Bcen2424_3876",4568.64023106813,0.252449786148287,0.0966189558942161,2.61283910400236,0.00897935637793781,0.0957263528148013,0.252449786148287,2.61283910400236,"aromatic ring-hydroxylating dioxygenase subunit alpha","2","P421L","T41T"
"Bcen2424_1882",297.328326255942,-0.468200919851524,0.179457252334533,-2.60898299601028,0.00908117547264579,0.0963025050583018,0.468200919851524,2.60898299601028,"asparaginase","1","P421L","T41T"
"Bcen2424_5429",1179.34634997843,-0.850446833419141,0.325983905371314,-2.60886141740781,0.00908440240547668,0.0963025050583018,0.850446833419141,2.60886141740781,"hypothetical protein","2","P421L","T41T"
"Bcen2424_5619",374.860644169364,0.449042618856735,0.172131292280193,2.60872159215414,0.00908811490564422,0.0963025050583018,0.449042618856735,2.60872159215414,"helix-turn-helix domain-containing protein","2","P421L","T41T"
"Bcen2424_5154",344.742046767814,0.98011352160209,0.375798477877553,2.60808273396318,0.00910509446670711,0.0963025050583018,0.98011352160209,2.60808273396318,"FadR family transcriptional regulator","2","P421L","T41T"
"Bcen2424_4696",66.6981287392006,0.542032495949814,0.208111037502973,2.60453507153396,0.00919990047936015,0.0971140771622831,0.542032495949814,2.60453507153396,"DNA-binding protein","2","P421L","T41T"
"Bcen2424_1953",399.102217666461,-0.502205952105545,0.192943709870947,-2.60286252628527,0.00924490160255815,0.0973977574716568,0.502205952105545,2.60286252628527,"NAD(P)-dependent oxidoreductase","1","P421L","T41T"
"Bcen2424_1022",155.256490261987,0.56448642944258,0.217147538020926,2.59955251893384,0.00933453936447867,0.0980714001638948,0.56448642944258,2.59955251893384,"amidase","1","P421L","T41T"
"Bcen2424_0585",957.719491987908,0.458284003820458,0.176320362308341,2.59915529789482,0.00934534838710481,0.0980714001638948,0.458284003820458,2.59915529789482,"hypothetical protein","1","P421L","T41T"
"Bcen2424_2229",163.933008215148,0.401298248605695,0.154466126147002,2.59796926753888,0.00937768865669999,0.0982189496149104,0.401298248605695,2.59796926753888,"MaoC family dehydratase","1","P421L","T41T"
"Bcen2424_2481",107.825368181333,0.549331695348567,0.21158150635415,2.59631243209453,0.00942303382873023,0.0984610249808725,0.549331695348567,2.59631243209453,"alpha/beta hydrolase","1","P421L","T41T"
"Bcen2424_3172",26.8433071720085,-0.778555950575081,0.300067232513915,-2.59460502918784,0.00946996748613173,0.0984610249808725,0.778555950575081,2.59460502918784,"M23 family metallopeptidase","2","P421L","T41T"
"Bcen2424_2823",364.694523994831,0.89297781315349,0.344189288700747,2.59443812596354,0.00947456654502895,0.0984610249808725,0.89297781315349,2.59443812596354,"SIS domain-containing protein","1","P421L","T41T"
"Bcen2424_2634",474.802314438532,0.324809336856623,0.125224219665736,2.59382200762475,0.00949156108968138,0.0984610249808725,0.324809336856623,2.59382200762475,"nuclear transport factor 2 family protein","1","P421L","T41T"
"Bcen2424_0856",33.3597610354207,0.721652950706028,0.278223284660892,2.59379063684624,0.00949242712452856,0.0984610249808725,0.721652950706028,2.59379063684624,"quinol oxidase","1","P421L","T41T"
"Bcen2424_3466",216.029625514036,0.497141446817731,0.191781079839347,2.59223405788611,0.00953548729394164,0.0985059469801983,0.497141446817731,2.59223405788611,"LysR family transcriptional regulator","2","P421L","T41T"
"Bcen2424_3078",327.04724579985,-0.376552841868857,0.145320596137178,-2.59118701600566,0.00956454987188712,0.0985059469801983,0.376552841868857,2.59118701600566,"DUF3185 family protein","1","P421L","T41T"
"Bcen2424_2210",3422.11190945398,0.327957260365977,0.126570029781372,2.59111308524196,0.00956660493875365,0.0985059469801983,0.327957260365977,2.59111308524196,"excinuclease ABC subunit UvrB","1","P421L","T41T"
"Bcen2424_3333",244.567389663461,0.668650368549014,0.258095136039019,2.59071278448241,0.00957773901046974,0.0985059469801983,0.668650368549014,2.59071278448241,"type II toxin-antitoxin system VapC family toxin","2","P421L","T41T"
"Bcen2424_4540",38.6595719769983,-0.726927984228077,0.280631531359537,-2.59032896519656,0.00958842551100757,0.0985059469801983,0.726927984228077,2.59032896519656,"LysR family transcriptional regulator","2","P421L","T41T"
